Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4JBiO7wRnE6ueszEUpo347,"4GNC7GD6oZMSxPGyXy4MNB","Pointless","Pointless","Lewis Capaldi",2022-12-02,228988,22,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop,uk pop",0.359,0.615,4,-3.906,1,0.0473,0.0619,0,0.102,0.311,183.431,3
7J4b3LVCIGO4CMBDFLPoP6,"06HL4z0CvFAxyc27GXpf02","Holy Ground (Taylor's Version)","Red (Taylor's Version)","Taylor Swift",2021-11-12,202960,64,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.622,0.809,9,-5.623,1,0.0638,0.0288,0.00218,0.109,0.511,156.894,4
4A2LfnduSTsE8u0ecYROxE,"06HL4z0CvFAxyc27GXpf02","You Are In Love","1989 (Deluxe Edition)","Taylor Swift",2014-10-27,267106,54,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.474,0.48,2,-8.894,1,0.0622,0.707,0.000108,0.0903,0.319,170.109,4
1msEuwSBneBKpVCZQcFTsU,"06HL4z0CvFAxyc27GXpf02","Forever & Always (Taylor’s Version)","Fearless (Taylor's Version)","Taylor Swift",2021-04-09,225328,68,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.598,0.821,10,-4.433,1,0.0447,0.0231,0,0.143,0.673,128.03,4
22bPsP2jCgbLUvh82U0Z3M,"06HL4z0CvFAxyc27GXpf02","The Way I Loved You (Taylor’s Version)","Fearless (Taylor's Version)","Taylor Swift",2021-04-09,243136,77,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.402,0.732,5,-4.665,1,0.0484,0.0033,0,0.108,0.472,161.032,4
4IxeKzzxUSEgivgtbSbyIK,"246dkjvS1zLTtiykXe5h60,2hlmm7s2ICUX0LVIhVFlZQ","I Cannot Be (A Sadder Song) (with Gunna)","Twelve Carat Toothache","Post Malone,Gunna",2022-06-03,169824,63,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"dfw rap,melodic rap,pop,rap,atl hip hop,trap",0.517,0.668,1,-6.012,1,0.116,0.0712,0,0.407,0.646,79.782,4
6BePGk3eCan4FqaW2X8Qy3,"2o5jDhtHVPhrJdv3cEQ99Z,45dkTj5sMRSjrmBSBeiHym","10:35","10:35","Tiësto,Tate McRae",2022-11-03,172252,77,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"big room,brostep,dutch edm,edm,house,pop dance,progressive electro house,slap house,trance,pop",0.696,0.793,8,-5.733,1,0.097,0.0683,0.00000378,0.18,0.698,120.003,4
4uUG5RXrOk84mYEfFvj3cK,"1Cs0zKBU1kc0i8ypK3B9ai,64M6ah0SkkRsnPGtGiRAbb","I'm Good (Blue)","I'm Good (Blue)","David Guetta,Bebe Rexha",2022-08-26,175238,89,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"big room,dance pop,edm,pop,pop dance",0.561,0.965,7,-3.673,0,0.0343,0.00383,0.00000707,0.371,0.304,128.04,4
1NCW1qPDzfvB5E44dmgfGV,"7jZMxhsB8djyIbYmoiJSTs,5dHt1vcEm9qb8fCyLcB3HL","Fairplay - Remix","Selfless","Kiana Ledé,A$AP Ferg",2018-07-13,167973,36,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop r&b,r&b,hip hop,pop rap,rap,southern hip hop,trap",0.757,0.489,5,-9.504,0,0.3,0.509,0.000141,0.105,0.718,139.974,4
7hZuICN5eaCuQyp443RCt6,"06HL4z0CvFAxyc27GXpf02","Dear John","Speak Now","Taylor Swift",2010-10-25,403920,48,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.589,0.47,4,-5.32,1,0.028,0.166,0.00000145,0.112,0.102,119.386,3
6XDBA3QWX51lDJ0oZbaJJN,"06HL4z0CvFAxyc27GXpf02","Long Live","Speak Now","Taylor Swift",2010-10-25,317946,51,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.418,0.68,7,-4.3,1,0.0346,0.036,0.0000759,0.108,0.142,204.125,4
2zfgVd034GlUvk7LqBHl6u,"06HL4z0CvFAxyc27GXpf02","I Know Places","1989 (Deluxe Edition)","Taylor Swift",2014-10-27,195706,49,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.602,0.755,0,-4.991,1,0.071,0.245,0,0.178,0.495,159.965,4
4bXCcoesMt8u99xMsbLr9U,"06HL4z0CvFAxyc27GXpf02","Clean","1989 (Deluxe Edition)","Taylor Swift",2014-10-27,271000,54,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.815,0.377,4,-7.754,1,0.0346,0.232,0,0.1,0.211,103.97,4
10eBRyImhfqVvkiVEGf0N0,"06HL4z0CvFAxyc27GXpf02","Enchanted","Speak Now","Taylor Swift",2010-10-25,352186,66,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.455,0.623,8,-3.878,1,0.0288,0.0739,0.000424,0.146,0.208,163.893,4
24DefNCFiWTP8OjYWiXuYe,"06HL4z0CvFAxyc27GXpf02","Speak Now","Speak Now","Taylor Swift",2010-10-25,240760,50,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.709,0.599,7,-3.734,1,0.0304,0.095,0,0.0973,0.735,118.975,4
6Nde5KuTXyB7jlPO4upaBo,"06HL4z0CvFAxyc27GXpf02","Out Of The Woods","1989 (Deluxe Edition)","Taylor Swift",2014-10-27,235800,51,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.553,0.841,7,-6.937,1,0.0396,0.000743,0.0000119,0.341,0.338,92.008,4
6iWMI5oOhWrDbLbjmwTWFq,"06HL4z0CvFAxyc27GXpf02","Wonderland","1989 (Deluxe Edition)","Taylor Swift",2014-10-27,245560,54,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.422,0.692,3,-5.447,1,0.0549,0.0493,0.0000257,0.177,0.197,184.014,4
6wfugRLamFsTRbPcCpNnP7,"06HL4z0CvFAxyc27GXpf02","How You Get The Girl","1989 (Deluxe Edition)","Taylor Swift",2014-10-27,247533,53,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.765,0.656,5,-6.112,1,0.0504,0.00364,0.00868,0.0918,0.545,119.997,4
1B5VzXPqMlvRw0U4HJY3dJ,"06HL4z0CvFAxyc27GXpf02","I Wish You Would","1989 (Deluxe Edition)","Taylor Swift",2014-10-27,207440,51,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.653,0.893,0,-5.966,1,0.0538,0.0158,0.0000495,0.102,0.513,118.035,4
2sC2P3BN0IXujNaaSyDmtP,"06HL4z0CvFAxyc27GXpf02","Blank Space","1989 (Deluxe Edition)","Taylor Swift",2014-10-27,231826,52,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.76,0.703,5,-5.412,1,0.054,0.103,0,0.0913,0.57,95.997,4
3SXXFIZel1VQQ4ENiqozxi,"74XFHRwlV6OrjEM0A2NCMF","Still into You","Paramore (Deluxe Edition)","Paramore",2013-04-09,216013,61,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"candy pop,modern rock,pixie,pop,pop emo,pop punk,rock",0.602,0.923,5,-3.763,1,0.044,0.0098,0,0.0561,0.765,136.01,4
6d9IiDcFxtFVIvt9pCqyGH,"06HL4z0CvFAxyc27GXpf02","Sparks Fly","Speak Now","Taylor Swift",2010-10-25,260933,56,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.605,0.787,5,-3.002,1,0.0308,0.0396,0.00000142,0.163,0.374,114.987,4
60SdxE8apGAxMiRrpbmLY0,"7dGJo4pcD2V6oG8kP0tJRR,6C1ohJrd5VydigQtaGy5Wa","Lucky You (feat. Joyner Lucas)","Kamikaze","Eminem,Joyner Lucas",2018-08-31,244679,73,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"detroit hip hop,hip hop,rap,boston hip hop,pop rap",0.876,0.786,10,-4.884,0,0.306,0.0627,0,0.127,0.575,153.068,4
5LxvwujISqiB8vpRYv887S,"2iE18Oxc8YSumAU232n4rW","I Want You Back","Diana Ross Presents The Jackson 5","The Jackson 5",1969-12-18,176333,79,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"motown,soul",0.469,0.538,8,-13.559,1,0.0575,0.305,0.000114,0.37,0.885,196.606,4
1IHWl5LamUGEuP4ozKQSXZ,"4q3ewBCX7sLwd24euuV69X","Tití Me Preguntó","Un Verano Sin Ti","Bad Bunny",2022-05-06,243716,83,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"reggaeton,trap latino,urbano latino",0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,4
28M2gifMU282QBM3fKajIS,"06HL4z0CvFAxyc27GXpf02","Haunted","Speak Now","Taylor Swift",2010-10-25,242080,48,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.436,0.95,5,-2.627,1,0.057,0.0826,0.00000108,0.149,0.352,162.088,4
2ythurkTtSiyfK7GprJoFW,"06HL4z0CvFAxyc27GXpf02","Better Than Revenge","Speak Now","Taylor Swift",2010-10-25,217160,53,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.516,0.917,11,-3.186,0,0.0827,0.0139,0.00000637,0.36,0.635,145.821,4
3DrjZArsPsoqbLzUZZV1Id,"06HL4z0CvFAxyc27GXpf02","Back To December","Speak Now","Taylor Swift",2010-10-25,293026,60,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.529,0.67,2,-4.663,1,0.0303,0.117,0,0.334,0.286,141.893,4
3RBluWmSoG2pGA1OePzGJI,"06HL4z0CvFAxyc27GXpf02","The Story Of Us","Speak Now","Taylor Swift",2010-10-25,265666,52,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.543,0.818,4,-3.611,1,0.0398,0.00478,0.000368,0.0357,0.683,139.898,4
72Bz4ciRZPBcVSw0nrZDHi,"1BhWF9W2PngtPSyobKg0rP,7bXgB6jMjp9ATFy66eO08Z,5LHRHt1k9lMyONurDHEdrp","Do It Again","Do It Again","Pia Mia,Chris Brown,Tyga",2015-05-04,207746,71,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"dance pop,pop,post-teen pop,r&b,rap,hip hop,pop rap,southern hip hop,trap",0.712,0.564,8,-6.527,1,0.047,0.0266,0,0.0874,0.411,95.95,4
26hOm7dTtBi0TdpDGl141t,"3MZsBdqDrRTJihTHQrO6Dq","Die For You","SMITHEREENS","Joji",2022-11-04,211666,77,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"viral pop",0.472,0.518,8,-7.379,1,0.051,0.383,0.127,0.289,0.154,147.805,4
2GlATHCDbLW7xq5BE0Bz5g,"7HkdQ0gt53LP4zmHsL0nap","Shot Clock","Ella Mai","Ella Mai",2018-10-12,201609,62,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"r&b,rap,uk contemporary r&b",0.661,0.512,4,-6.008,0,0.134,0.655,0,0.148,0.442,104.238,4
7qfoq1JFKBUEIvhqOHzuqX,"3cR4rhS2hBWqI7rJEBacvN,4aXXDj9aZnlshx7mzj3W1N,5VJN4jB6PqqEg4kJiAj6Eu,2OEGI2wrCVmvavKEOMlccy,6sLwRSXSUF5JTUnQaFenyj,3UUJfRbrA2nTbcg4i0MOwu","Non-Stop","Hamilton (Original Broadway Cast Recording)","Leslie Odom Jr.,Lin-Manuel Miranda,Renée Elise Goldsberry,Phillipa Soo,Christopher Jackson,Original Broadway Cast of Hamilton",2015-09-25,385438,70,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"broadway,show tunes,vocal jazz",0.77,0.482,6,-9.529,1,0.351,0.211,0,0.223,0.441,91.994,4
0TYhf0MgEj4YJaKwo5c4Km,"7jZMxhsB8djyIbYmoiJSTs","Wicked Games","Selfless","Kiana Ledé",2018-07-13,181266,65,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop r&b,r&b",0.772,0.435,6,-7.042,0,0.0591,0.445,0,0.135,0.475,146.123,3
47cQCF21TczFSmGfpd7c07,"7jZMxhsB8djyIbYmoiJSTs","EX","Selfless","Kiana Ledé",2018-07-13,222386,61,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop r&b,r&b",0.763,0.538,9,-7.019,0,0.246,0.228,0,0.109,0.422,73.509,4
4Wos0h9ECU2Z3oJMTQxpbc,"74KM79TiuVKeVCqs8QtB0B","Read your Mind","emails i can't send","Sabrina Carpenter",2022-07-15,207849,74,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.672,0.803,3,-5.061,0,0.049,0.0111,0,0.0782,0.578,120.058,4
6h5PAsRni4IRlxWr6uDPTP,"2XnBwblw31dfGnspMIwgWz","More Than You Know","More Than You Know","Axwell /\ Ingrosso",2017-07-28,203000,81,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"edm,pop dance,progressive electro house",0.646,0.741,5,-4.973,0,0.034,0.0275,0,0.312,0.571,123.077,4
4eQznxonJdR6NEksFNHMCT,"7n2wHs1TKAczGzO7Dd2rGr","Something Big","Handwritten","Shawn Mendes",2015-04-14,161440,54,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"canadian pop,pop,viral pop",0.695,0.854,7,-3.891,0,0.0431,0.00614,0,0.158,0.804,112.008,4
6Kfoo60npYPdvNxMPMiDpX,"246dkjvS1zLTtiykXe5h60","Wrapped Around Your Finger","Twelve Carat Toothache","Post Malone",2022-06-03,193565,69,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"dfw rap,melodic rap,pop,rap",0.744,0.628,2,-5.435,1,0.0287,0.0493,0,0.317,0.539,119.966,4
6cmm1LMvZdB5zsCwX5BjqE,"4pADjHPWyrlAF0FA7joK2H,55Aa2cqylxrFIXC767Z865","Down","All Or Nothing","Jay Sean,Lil Wayne",2009-01-01,212506,78,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"dance pop,pop,pop rap,post-teen pop,hip hop,new orleans rap,rap,trap",0.727,0.68,2,-4.498,1,0.0286,0.0101,0,0.0821,0.728,132.012,4
5cceQYu8V7ZdFkMvdH6qPK,"164Uj4eKjl6zTBKfJLFKKK","wonder if she loves me","this is what ____ feels like (Vol. 1-4)","JVKE",2022-09-23,160676,56,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"modern indie pop,pov: indie,singer-songwriter pop",0.463,0.58,0,-3.664,1,0.128,0.598,0,0.622,0.454,83.995,4
11OwAR3GlBj9E35Cznf7Lj,"0C8ZW7ezQVs4URX5aX7Kqx","Vulnerable","Rare","Selena Gomez",2020-01-10,192172,51,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop,post-teen pop",0.696,0.573,10,-8.882,1,0.168,0.132,0.000139,0.156,0.379,100.03,4
5sK3o66yupTNIK6gWgzGjf,"0C8ZW7ezQVs4URX5aX7Kqx","Dance Again","Rare","Selena Gomez",2020-01-10,170498,50,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop,post-teen pop",0.784,0.552,1,-7.261,0,0.0874,0.0447,0,0.196,0.464,111.984,4
63mdJr3NMY3wReOkNE6c6W,"0C8ZW7ezQVs4URX5aX7Kqx","People You Know","Rare","Selena Gomez",2020-01-10,194900,76,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop,post-teen pop",0.695,0.62,8,-8.082,0,0.0521,0.0881,0.0000543,0.111,0.619,150.032,4
11Ey4yJVeWEsA73KjACkVY,"0C8ZW7ezQVs4URX5aX7Kqx","Ring","Rare","Selena Gomez",2020-01-10,148776,57,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop,post-teen pop",0.873,0.508,3,-5.35,0,0.0656,0.564,0.00000365,0.0738,0.869,110.953,4
7eOkHIcaoUhngxxypM5Ajr,"0C8ZW7ezQVs4URX5aX7Kqx","Look At Her Now","Rare","Selena Gomez",2020-01-10,162595,61,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop,post-teen pop",0.753,0.564,10,-7.908,0,0.251,0.114,0.0275,0.359,0.55,77.341,5
7HMmFQsKsljwTw8bS7lu19,"0C8ZW7ezQVs4URX5aX7Kqx","Rare","Rare","Selena Gomez",2020-01-10,220589,59,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop,post-teen pop",0.838,0.541,5,-6.746,1,0.0708,0.207,0.0000797,0.103,0.637,114.996,4
1Hohk6AufHZOrrhMXZppax,"6vWDO969PvNqNYHIOW5v0m","ALIEN SUPERSTAR","RENAISSANCE","Beyoncé",2022-07-29,215459,71,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop,r&b",0.545,0.641,10,-6.398,0,0.0998,0.00453,0.0000659,0.171,0.464,121.892,4
5ww2BF9slyYgNOk37BlC4u,"0tmwSHipWxN12fsoLcFU3B","La Bachata","La Bachata","Manuel Turizo",2022-05-26,162637,81,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"colombian pop,latin pop,reggaeton,reggaeton colombiano,trap latino,urbano latino",0.835,0.679,7,-5.329,0,0.0364,0.583,0.00000198,0.218,0.85,124.98,4
6gi6y1xwmVszDWkUqab1qw,"7A8S43ryYdbWpJKeHRZRcq,0Y5tJX1MQlPlqiwlOH1tJY,50co4Is1HCEo8bhOyUWKpn","OUT WEST (feat. Young Thug)","JACKBOYS","JACKBOYS,Travis Scott,Young Thug",2019-12-27,157712,76,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop rap,rap,slap house,atl hip hop,atl trap,gangster rap,melodic rap,trap",0.802,0.591,8,-4.895,1,0.225,0.0104,0,0.196,0.309,139.864,4
6scpNkWEmUxmKY7nYjVLsX,"0Y5tJX1MQlPlqiwlOH1tJY","Apple Pie","Rodeo","Travis Scott",2015-09-04,219360,71,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"rap,slap house",0.656,0.496,3,-4.139,0,0.0364,0.0335,0,0.156,0.28,137.932,4
1SGt65i9AnXYdDQt1AtDRH,"0Y5tJX1MQlPlqiwlOH1tJY,1RyvyyTE3xzB2ZywiAwp0i,17lzZA2AlOHwCwFALHttmp","3500 (feat. Future & 2 Chainz)","Rodeo","Travis Scott,Future,2 Chainz",2015-09-04,461840,71,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"rap,slap house,atl hip hop,hip hop,southern hip hop,trap,pop rap",0.781,0.595,8,-6.069,0,0.155,0.113,0.00000248,0.13,0.338,123.973,4
3xby7fOyqmeON8jsnom0AT,"0Y5tJX1MQlPlqiwlOH1tJY,1zNqQNIdeOUZHb8zbZRFMX,15iVAtD3s3FsQR4w1v6M0P","Nightcrawler (feat. Swae Lee & Chief Keef)","Rodeo","Travis Scott,Swae Lee,Chief Keef",2015-09-04,321560,83,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"rap,slap house,melodic rap,trap,chicago bop,chicago drill,chicago rap,drill,hip hop",0.522,0.731,3,-3.803,0,0.0325,0.0013,0,0.132,0.179,124.055,4
20dP2DaMHIAmwWAbp7peSr,"50co4Is1HCEo8bhOyUWKpn,0Y5tJX1MQlPlqiwlOH1tJY","pick up the phone","Birds In The Trap Sing McKnight","Young Thug,Travis Scott",2016-09-16,252256,70,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"atl hip hop,atl trap,gangster rap,melodic rap,rap,trap,slap house",0.711,0.739,7,-3.804,0,0.129,0.114,0,0.226,0.43,136.919,4
0ESJlaM8CE1jRWaNtwSNj8,"0Y5tJX1MQlPlqiwlOH1tJY","beibs in the trap","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,213863,69,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"rap,slap house",0.743,0.571,7,-6.054,0,0.145,0.24,0,0.291,0.495,119.054,4
2cYqizR4lgvp4Qu6IQ3qGN,"0Y5tJX1MQlPlqiwlOH1tJY","BUTTERFLY EFFECT","ASTROWORLD","Travis Scott",2018-08-03,190557,85,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"rap,slap house",0.763,0.628,11,-5.85,1,0.05,0.0531,0,0.114,0.193,140.958,4
20MuVazoNMv6xjKPnRFOxG,"0Y5tJX1MQlPlqiwlOH1tJY","WAKE UP","ASTROWORLD","Travis Scott",2018-08-03,231963,68,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"rap,slap house",0.741,0.645,11,-5.116,0,0.0963,0.192,0,0.163,0.488,149.07,4
11kDth1aKUEUMq9r1pqyds,"0Y5tJX1MQlPlqiwlOH1tJY","5% TINT","ASTROWORLD","Travis Scott",2018-08-03,196138,79,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"rap,slap house",0.712,0.481,4,-5.415,0,0.0487,0.173,0,0.241,0.062,140,4
78QR3Wp35dqAhFEc2qAGjE,"5f7VJjfbwm532GiveGC0ZK,2hlmm7s2ICUX0LVIhVFlZQ","Drip Too Hard (Lil Baby & Gunna)","Drip Harder","Lil Baby,Gunna",2018-10-05,145542,82,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"atl hip hop,atl trap,rap,trap,melodic rap",0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.39,112.509,4
0fZydzSc7GcOj9EDxPIBBH,"6f4XkbvYlXMH0QgVRzW0sM","No Hands","Brick Squad Boyz","Waka Flocka Flame",2015-12-11,72881,19,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"atl hip hop,dirty south rap,pop rap,rap,southern hip hop,trap",0.737,0.482,1,-8.242,1,0.0887,0.00863,0,0.429,0.311,131.504,4
74AqVxZ3oXwJ8olHssBUG3,"6ohaQzKaXrobAL8paLSaxq,1TbRSunWGZ46mqnapcWxrm,3eDT9fwXKuHWFvgZaaYC5v,2fMqTqiTxUDlmcOEPaQSsx","Ainvayi Ainvayi","Band Baaja Baaraat","Salim–Sulaiman,Salim Merchant,Sunidhi Chauhan,Amitabh Bhattacharya",2010-03-11,267624,64,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"filmi,indian folk,modern bollywood",0.689,0.742,3,-7.571,0,0.0413,0.0339,0.0046,0.0928,0.876,155.986,4
69xohKu8C1fsflYAiSNbwM,"3Nrfpe0tUJi4K4DXYWgMUX","Run BTS","Proof","BTS",2022-06-10,204939,77,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"k-pop,k-pop boy group,pop",0.724,0.818,8,-3.747,1,0.168,0.0201,0,0.0358,0.696,77.004,4
3WVhkjB7Y4xFruqoCAajBb,"74KM79TiuVKeVCqs8QtB0B","Sue Me","Singular Act I","Sabrina Carpenter",2018-11-09,179226,69,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.46,0.809,6,-5.415,1,0.326,0.0422,0.0000504,0.138,0.609,157.184,4
5unjCay0kUjuej5ebn4nS4,"2RdwBSPQiwcmiDo9kixcl8,0Y5tJX1MQlPlqiwlOH1tJY","Down In Atlanta","Down In Atlanta","Pharrell Williams,Travis Scott",2022-11-18,164041,64,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"dance pop,pop,rap,slap house",0.845,0.864,7,-4.677,1,0.0786,0.577,0.000896,0.0705,0.959,166.531,3
0XER3HPMx223xWaAgNKp4Y,"0C8ZW7ezQVs4URX5aX7Kqx","My Mind & Me","My Mind & Me","Selena Gomez",2022-11-03,147597,66,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop,post-teen pop",0.587,0.385,9,-5.781,1,0.0341,0.573,0,0.0848,0.209,143.772,4
7I7JbDv63ZJJsSi24DyJrz,"06HL4z0CvFAxyc27GXpf02","Dancing With Our Hands Tied","reputation","Taylor Swift",2017-11-10,211506,73,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.624,0.691,0,-6.686,0,0.196,0.0604,0.000011,0.138,0.284,160.024,4
1ZY1PqizIl78geGM4xWlEA,"06HL4z0CvFAxyc27GXpf02","Gorgeous","reputation","Taylor Swift",2017-11-10,209680,78,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.8,0.535,7,-6.684,1,0.135,0.0713,0.00000948,0.213,0.451,92.027,4
6oVxXO5oQ4pTpO8RSnkzvv,"06HL4z0CvFAxyc27GXpf02","Dress","reputation","Taylor Swift",2017-11-10,230373,77,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.719,0.469,0,-8.792,1,0.0533,0.0329,0,0.169,0.0851,120.085,4
1GwMQaZz6Au3QLDbjbMdme,"06HL4z0CvFAxyc27GXpf02","Call It What You Want","reputation","Taylor Swift",2017-11-10,203506,76,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.598,0.504,9,-9.874,1,0.0731,0.186,0.000221,0.34,0.252,163.954,4
07NxDD1iKCHbAldceD7QLP,"06HL4z0CvFAxyc27GXpf02","This Is Why We Can't Have Nice Things","reputation","Taylor Swift",2017-11-10,207133,71,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.567,0.789,5,-5.986,1,0.115,0.0156,0,0.382,0.438,163.96,4
2qLyo5FeWquE7HBUbcVnEy,"74KM79TiuVKeVCqs8QtB0B","emails i can’t send","emails i can't send","Sabrina Carpenter",2022-07-15,104408,72,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:42:41Z,"pop",0.515,0.387,7,-10.614,1,0.192,0.757,0,0.622,0.408,86.313,3
